"IMAGE","GN","CN","ACCT_NO","CONT_NO","LINE_NO","LINE_STAT","SERV_CODE","BILL_CYCL","DISTRICT","TENURE","CHURN","SECURED_REVENUE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE"
31-MAR-19,"GN11106","CN00014592","95171658","002","000083666","AC","PF100F6N","01","TSUEN WAN",31,"N",3600,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","74472309","001","000017113","AC","VS030DUN","01","KWAI CHUNG",163,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93951077","001","000066165","AC","ES100DUR","01","SAN PO KONG",75,"N",194.8,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93926442","001","000065750","AC","VS100DUN","01","LAI CHI KOK",76,"N",128,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91713297","002","000065538","AC","VS030DUN","01","KWUN TONG",110,"N",246,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94267804","001","000070447","AC","VPXMXMDUXX","01","WAN CHAI",62,"N",188,"","","N","SCFY"
31-MAR-19,"GN00782","CN00005568","91144667","002","000071758","AC","VS100FSR","01","TSUEN WAN",118,"N",25170.96,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","71624068","001","000005585","AC","VS100DUR","01","KWAI CHUNG",199,"N",181,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92897768","001","000059313","AC","VS100DUR","01","TO KWA WAN",97,"N",164,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94782935","001","000078545","AC","VS100DUR","01","LAI CHI KOK",42,"N",140,"","","N","SCFY"
31-MAR-19,"GN02726","CN00004068","74866799","024","000075117","AC","PF1000DUNW0","01","WAN CHAI",157,"N",720,"","","N","SCFD"
31-MAR-19,"GN07787","CN00011003","90293036","004","000048494","AC","VPXMXMDUXX","01","TUEN MUN",131,"N",652,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95795530","001","000090573","AC","PF1000DUN","01","KOWLOON BAY",15,"N",308,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94581279","001","000075238","AC","VS030FSR","01","SAN PO KONG",50,"N",280,"","","N","SCFY"
31-MAR-19,"GN01237","CN00006082","91606376","002","000060463","AC","PF100DUR","01","NORTH POINT",111,"N",2881,"","","N","SCFD"
31-MAR-19,"GN03806","CN00005862","75480038","003","000084493","AC","PF100FSN","01","TUEN MUN",149,"N",1100,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93541464","001","000092390","AC","PF1000FSH","01","CENTRAL DISTRICT",88,"N",948,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95475976","001","000086891","AC","PF100DUN","01","KWUN TONG",23,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94248531","001","000070192","AC","VS100DUN","01","KWAI CHUNG",63,"N",143.01,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95645230","001","000088685","AC","VPXMXMDUXX","01","SHEUNG WAN",18,"N",138,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91874008","001","000055086","AC","VS030DUR","01","KWAI CHUNG",108,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94321791","001","000071406","AC","PF100DUR","01","TSIM SHA TSUI",60,"N",354,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95845921","001","000091067","AC","EPXMXMDUXX","01","TSUEN WAN",14,"N",118,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","71622013","001","000082853","AC","VS100DUN","01","KWUN TONG",199,"Y",701.61,"Reason not provided","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92655067","001","000058516","AC","VS100FSR","01","KWUN TONG",99,"N",198,"","","N","SCFY"
31-MAR-19,"GN01200","CN00003101","71957823","001","000088471","AC","ES050FSN","01","CHEUNG SHA WAN",194,"N",1130,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93973279","001","000066508","AC","VS100DUN","01","KOWLOON BAY",75,"N",178,"","","N","SCFY"
31-MAR-19,"GN07442","CN00014957","94603677","001","000075582","AC","VS100DUR","01","HUNG HOM",49,"Y",772,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94622446","001","000075974","AC","VS100DUR","01","CAUSEWAY BAY",48,"N",128,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94909561","001","000080433","AC","VS100DUR","01","TUEN MUN",38,"N",165,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93908119","001","000065407","AC","VS100DUN","01","CHEUNG SHA WAN",77,"Y",248,"Relocate to non-coverage(w/prof)","Relocate to non-coverage(w/prof)","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90547217","001","000031596","AC","VPXMXMDURN","01","HUNG HOM",127,"N",163,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96083340","001","000093010","AC","VS100DUN","01","CHEUNG SHA WAN",9,"N",174,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91248658","001","000047657","AC","VS100FSN","01","KOWLOON BAY",117,"N",354,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96084520","001","000092980","AC","PF1000FSN","01","KWUN TONG",9,"N",228,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75474916","001","000022258","AC","VS030DUR","01","KWAI CHUNG",149,"N",169,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74821125","002","000054267","AC","PF1000FSR","01","KWUN TONG",158,"N",550,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92916212","002","000083957","AC","VPXMXMDUXX","01","SHEUNG SHUI",97,"N",136,"","","N","SCFY"
31-MAR-19,"GN00403","CN00006249","70245253","009","000072208","AC","VA2M2MFS2X","01","MID-LEVELS",227,"N",47574.66,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93545978","001","000061889","AC","VS100DUR","01","YAU MA TEI",88,"N",172,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95094512","001","000082494","AC","VS100DUN","01","KWAI CHUNG",32,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96074315","001","000092908","AC","PF100DUV","01","TSING YI",9,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93285781","001","000060555","AC","VS100FSR","01","WAN CHAI",92,"N",756,"","","N","SCFY"
31-MAR-19,"GN01721","CN00002863","90942426","002","000063509","AC","VS100DUN","01","CAUSEWAY BAY",121,"N",876,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94935475","001","000080782","AC","VPXMXMDURN","01","MONG KOK",37,"N",132,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93189470","001","000060232","AC","ES100DUR","01","CHAI WAN",93,"N",188,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93251379","002","000068973","AC","VS100DUR","01","CHEUNG SHA WAN",93,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73471799","001","000012611","AC","VS100DUR","01","SAN PO KONG",175,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92136621","001","000089584","AC","VS100DUN","01","WAN CHAI",105,"N",298,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","78161817","001","000027548","AC","VS030DUR","01","SHA TIN",136,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","70625140","001","000092866","AC","PF1000DUH","01","CENTRAL DISTRICT",213,"N",500,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75082172","001","000020162","AC","VS030DUR","01","CENTRAL DISTRICT",154,"N",188,"","","N","SCFY"
31-MAR-19,"GN06734","CN00009937","75120733","001","000089698","AC","VS100DUN","01","HUNG HOM",154,"N",1369,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94307691","001","000071156","AC","PF100DUN","01","TSIM SHA TSUI",61,"N",140,"","","N","SCFY"
31-MAR-19,"GN07725","CN00011886","94421146","001","000073156","AC","PF300FSR","01","CHAI WAN",55,"N",354,"","","N","SCFY"
31-MAR-19,"GN06288","CN00009252","93625176","001","000062280","AC","VS100FSN","01","MONG KOK",87,"N",238,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92118595","002","000056410","AC","VS100DUN","01","SHEUNG WAN",105,"N",248,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92690064","001","000058640","AC","VS030FSR","01","KWAI CHUNG",99,"N",298,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91938134","002","000059190","AC","VAXMXMFSRN1","01","SHA TIN",107,"N",242,"","","N","SCFY"
31-MAR-19,"GN00418","CN00001142","70245212","002","000019624","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
31-MAR-19,"GN00412","CN00000175","74251737","003","000089260","AC","PF100DUH","01","TUEN MUN",166,"N",33999,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94655859","001","000076473","AC","VS100DUSA","01","HO MAN TIN",47,"N",100,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93767663","001","000063365","AC","PF100DUN","01","CENTRAL DISTRICT",84,"N",140,"","","N","SCFY"
31-MAR-19,"GN01279","CN00001439","90746512","008","000072725","AC","VAXMXMFSRN1","01","CHEK LAP KOK",124,"N",18644,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","75443242","001","000022042","AC","VS100DUR","01","KWAI CHUNG",150,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91760983","001","000054582","AC","VS100DUR","01","KWUN TONG",109,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94544673","001","000074729","AC","VS100DUR","01","KWAI CHUNG",51,"N",284,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95047510","001","000082029","AC","VS100DUR","01","CENTRAL DISTRICT",34,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90084971","001","000028470","AC","PF100DUR","01","CENTRAL DISTRICT",134,"N",418,"","","N","SCFY"
31-MAR-19,"GN04368","CN00007064","94333036","007","000088210","AC","PF100DUN","01","TIN SHUI WAI",60,"N",10764,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94791712","001","000078656","AC","PF100FSR","01","CENTRAL DISTRICT",42,"N",288,"","","N","SCFY"
31-MAR-19,"GN03743","CN00005799","92681410","002","000075542","AC","PF100DUPR","01","WONG TAI SIN",99,"N",830,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","90309352","001","000029789","AC","VS100FSR","01","WONG CHUK HANG",131,"N",440,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95555280","001","000087681","AC","PF100DUN","01","CAUSEWAY BAY",21,"N",290,"","","N","SCFY"
31-MAR-19,"GN01767","CN00002992","92890706","006","000089597","AC","PF100FSH","01","YUEN LONG",97,"N",4464,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93890093","001","000065129","AC","VS100DUN","01","SAN PO KONG",78,"Y",240,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75794214","001","000024079","AC","VS030FSR","01","SAN PO KONG",145,"N",492,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96075023","001","000092912","AC","VS100FSN","01","TSIM SHA TSUI",9,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93998565","001","000066772","AC","VS100DUR","01","CENTRAL DISTRICT",74,"N",875,"","","N","SCFY"
31-MAR-19,"GN09281","CN00012758","92201672","001","000082623","AC","PF100DUR","01","WAN CHAI",104,"N",3455.55,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92405232","001","000057520","AC","VS030DUR","01","KWAI CHUNG",102,"Y",140,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95604948","001","000088253","AC","PF100FSN","01","CAUSEWAY BAY",19,"N",188,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92651975","001","000058501","AC","VS030DUR","01","KWAI CHUNG",99,"N",212,"","","N","SCFY"
31-MAR-19,"GN07524","CN00010729","94266913","004","000092332","AC","VAXMXMFSXX","01","HUNG HOM",62,"N",1209,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94638673","001","000076209","AC","PF100DUPR","01","LAM TIN",48,"N",245,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90203373","002","000054941","AC","VS100DUR","01","SAN PO KONG",132,"N",90,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93410306","001","000061151","AC","VS100FSR","01","KWUN TONG",90,"N",288,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95369955","001","000085552","AC","VS100DUN","01","CHEUNG SHA WAN",26,"Y",100,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94987625","001","000081501","AC","PF100DUR","01","SHEUNG WAN",35,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95450540","001","000092745","AC","PF100FSN","01","KWAI CHUNG",23,"N",303,"","","N","SCFY"
31-MAR-19,"GN00401","CN00001086","93969368","011","000070684","AC","PF1000DUPW0","01","MA ON SHAN",75,"N",6090,"","","N","SCFD"
31-MAR-19,"GN01147","CN00001191","90492471","002","000077790","AC","PF300FSH","01","NORTH POINT",128,"N",49799,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","74166109","001","000015658","AC","VS100FSR","01","WONG CHUK HANG",167,"N",158,"","","N","SCFY"
31-MAR-19,"GN00412","CN00004155","94267036","001","000075382","AC","PF1000DUNW0","01","CENTRAL DISTRICT",62,"N",42100,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94630704","001","000076085","AC","VS100DUR","01","TSUEN WAN",48,"N",138,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74763228","001","000090217","AC","PF100FSN","01","QUARRY BAY",158,"N",346,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75828475","002","000061589","AC","PF100FSN","01","TSIM SHA TSUI EAST",145,"N",319,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95232351","001","000083917","AC","VS100DUN","01","CENTRAL DISTRICT",29,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91610030","003","000072614","AC","VS100FSN","01","KWAI CHUNG",111,"N",2455.19,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93980282","001","000066599","AC","PF100DUN","01","KWAI CHUNG",74,"N",178,"","","N","SCFY"
31-MAR-19,"GN10661","CN00014138","92107093","002","000073610","AC","PF100DUR","01","KOWLOON BAY",105,"N",366,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92056761","001","000056072","AC","VS100DUR","01","KOWLOON BAY",106,"N",180,"","","N","SCFY"
31-MAR-19,"GN00418","CN00001142","70245212","002","000019618","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","93426443","001","000061237","AC","VS100DUR","01","KWAI CHUNG",90,"N",188,"","","N","SCFY"
31-MAR-19,"GN03876","CN00006135","95964235","001","000092059","AC","PF100F8XH","01","KWUN TONG",11,"N",1380,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95999363","001","000092731","AC","PF100DUP","01","KENNEDY TOWN",11,"N",952,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93703783","001","000090741","AC","VS100DUN","01","TUEN MUN",86,"N",386,"","","N","SCFY"
31-MAR-19,"GN00644","CN00000353","94395654","001","000079222","AC","VAXMXMFMRN","01","TSIM SHA TSUI",56,"N",2600,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94267945","001","000084035","IS","VS100DUN","01","TUEN MUN",62,"Y",,"Closing Business","Closing Business","Y","SCFY"
31-MAR-19,"GN99999","CN99999999","71772792","001","000006293","AC","PF100DUR","01","TSIM SHA TSUI EAST",197,"N",145,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94648656","001","000085536","AC","PF100DUN","01","WAN CHAI",47,"N",449,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92018423","001","000055888","AC","VS030DUN","01","SHEUNG WAN",106,"N",128,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93316511","001","000060735","AC","VS030DUR","01","SHA TIN",92,"Y",243,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
31-MAR-19,"GN99999","CN99999999","72278963","001","000008622","AC","VS100DUN","01","CHAI WAN",190,"N",100,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95092094","001","000082461","AC","VS100DUR","01","SHA TIN",32,"N",140,"","","N","SCFY"
31-MAR-19,"GN07873","CN00011089","91977355","001","000057811","AC","EPXMXMDUXX","01","HUNG HOM",107,"N",1380,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94209566","001","000069649","IS","VS100DUN","01","HUNG HOM",65,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95247169","001","000084099","AC","PF100FSN","01","TSIM SHA TSUI",29,"N",250,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95662805","001","000088939","AC","VS100DUN","01","HUNG HOM",17,"Y",128,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95182416","001","000083397","AC","PF100DUP","01","TSUEN WAN",30,"Y",288,"Closing Business","Closing Business","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90728601","001","000068136","AC","VS100DUR","01","SHEUNG WAN",124,"N",432,"","","N","SCFY"
31-MAR-19,"GN02726","CN00004068","74866799","031","000075905","AC","PF1000DUNW0","01","TSUEN WAN",157,"N",720,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","95242723","001","000084018","AC","VS100DUN","01","KWAI CHUNG",29,"Y",148,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94787959","001","000078631","AC","VS100DUR","01","SHA TIN",42,"N",160,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90604521","001","000068375","AC","VS100FSN","01","CHEUNG SHA WAN",126,"N",535,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73904708","001","000082638","AC","ES100FSR","01","KWAI CHUNG",170,"N",2336.71,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95966313","001","000092074","AC","VS100DUN","01","LAI CHI KOK",11,"N",90,"","","N","SCFY"
31-MAR-19,"GN01944","CN00002484","95450649","001","000086570","AC","PF100DUH","01","WAN CHAI",23,"N",27400,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","75425595","001","000021959","AC","VS100DUN","01","FANLING",150,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95652707","001","000088779","AC","VPXMXMDUXX","01","WAN CHAI",18,"N",119,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94039922","001","000067293","AC","VS100DUN","01","HUNG HOM",72,"N",188,"","","N","SCFY"
31-MAR-19,"GN02807","CN00004417","94211976","002","000069945","AC","VS100F6R","01","HUNG HOM",65,"N",8850,"","","N","SCFD"
31-MAR-19,"GN01279","CN00003281","94578572","001","000075167","AC","PF1000FSH","01","CHEUNG SHA WAN",50,"N",2000,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95707337","001","000089539","AC","VS100DUN","01","CENTRAL DISTRICT",16,"N",118,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75174789","001","000020695","AC","VS100DUR","01","TSUEN WAN",153,"N",118,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94940103","001","000091261","AC","VS100DUN","01","KOWLOON BAY",37,"N",155,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94518099","001","000090529","AC","VS100DUN","01","SAI YING PUN",51,"N",162,"","","N","SCFY"
31-MAR-19,"GN00634","CN00000330","73609141","001","000021014","AC","VA2M2MFS2X","01","SHA TIN",173,"N",33638,"","","N","SCFD"
31-MAR-19,"GN00412","CN00006095","94272986","002","000089244","AC","PF100DUN","01","CENTRAL DISTRICT",62,"N",4500,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94580917","001","000075222","AC","PF100DUR","01","KWAI CHUNG",50,"N",226,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93906782","001","000065513","AC","VS100DUN","01","YAU MA TEI",77,"N",148,"","","N","SCFY"
31-MAR-19,"GN05626","CN00008484","95539896","001","000087517","AC","VS100FSN","01","HUNG HOM",21,"N",288,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94080801","001","000067903","AC","VS100DUN","01","KWAI CHUNG",71,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92038827","002","000056698","AC","VPXMXMDURN","01","CENTRAL DISTRICT",106,"Y",949,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN02806","CN00009496","75169185","002","000085785","AC","VAXMXMFMRN","01","TSUEN WAN",153,"N",2450,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","90890831","002","000088161","IS","VS100DUSA","01","TSEUNG KWAN O",122,"Y",268,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95992004","001","000092257","AC","PF1000DUH","01","TSIM SHA TSUI",11,"N",990,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","92166099","001","000056578","AC","VS100FSR","01","KWUN TONG",105,"N",232,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93732295","001","000062959","AC","VS100DUR","01","KWAI CHUNG",85,"N",150,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93382315","001","000061051","AC","ES100FSN","01","CAUSEWAY BAY",91,"N",400,"","","N","SCFY"
31-MAR-19,"GN02551","CN00011977","90498445","011","000091680","AC","PF100FSN","01","TAI PO",128,"N",12406,"","","N","SCFD"
31-MAR-19,"GN03888","CN00006328","76915214","018","000080388","AC","VS100F6N","01","WAN CHAI",139,"N",19022.14,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","96056536","001","000092747","AC","VS100DUN","01","SHA TIN",10,"N",138,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","77721025","001","000027304","AC","VPXMXMDURN","01","TSUEN WAN",137,"N",156,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95597159","002","000090835","AC","VS100FSN","01","KWUN TONG",19,"N",308,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95470860","001","000086845","AC","PF500F6N","01","HUNG HOM",23,"N",2000,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95664793","001","000088968","AC","VS100DUSA","01","TIN SHUI WAI",17,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94323854","001","000071470","AC","PF100FSN","01","TSIM SHA TSUI",60,"Y",288,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN03888","CN00006328","95962395","001","000092281","AC","PF100DUUC","01","CAUSEWAY BAY",11,"N",136,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94814779","001","000079013","AC","PF300DUR","01","TSIM SHA TSUI",41,"N",220,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","91780346","001","000088357","AC","PF100DUN","01","YAU MA TEI",109,"N",744,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93943553","001","000066027","AC","PF100FSN","01","TSUEN WAN",76,"N",222,"","","N","SCFY"
31-MAR-19,"GN00401","CN00001086","92579432","009","000072433","AC","ES100DUSBR","01","MA ON SHAN",100,"N",8553.81,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","91458505","001","000051751","AC","VS100DUR","01","TSIM SHA TSUI EAST",114,"N",140,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75336917","001","000091371","AC","VS100DUN","01","WONG CHUK HANG",151,"N",130,"","","N","SCFY"
31-MAR-19,"GN07894","CN00011113","90281502","001","000063986","AC","PF100DUN","01","KWUN TONG",131,"N",11314.13,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93999589","001","000066785","AC","VS100DUR","01","SHA TIN",74,"Y",510,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73823635","001","000014210","AC","VS100DUR","01","KWAI CHUNG",171,"Y",95,"Closing Business","Closing Business","Y","SCFY"
31-MAR-19,"GN10523","CN00014000","71168165","001","000004250","AC","ES030F6N","01","WAN CHAI",203,"N",1177,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","96003074","001","000092345","AC","VS100DUN","01","KWUN TONG",11,"N",128,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94174166","001","000087997","AC","VS100DUN","01","NORTH POINT",66,"N",180,"","","N","SCFY"
31-MAR-19,"GN03888","CN00006328","70046370","001","000013544","AC","VP2M2MFS1X","01","TSING YI",225,"N",0,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","76964212","001","000026669","AC","VPXMXMDUXX","01","YAU MA TEI",139,"N",129,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94635430","001","000076149","AC","PF1000DUNW0","01","WAN CHAI",48,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95235024","001","000083936","AC","PF300DUN","01","TAI KOK TSUI",29,"N",200,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","93585628","001","000062204","AC","VS100DUR","01","KOWLOON BAY",88,"N",504,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","74945973","001","000019417","AC","VS100DUR","01","KWUN TONG",156,"N",118,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","75654293","001","000023230","AC","VS100DUR","01","KWUN TONG",147,"N",300,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","94174166","001","000069170","AC","VS100DUN","01","NORTH POINT",66,"N",180,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","73924060","001","000082088","AC","PF100FSN","01","TSIM SHA TSUI",170,"N",2850,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95520227","001","000087320","AC","PF1000DUNW0","01","TSUEN WAN",22,"N",,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95631743","001","000088536","AC","VS100DUN","01","MONG KOK",18,"N",138,"","","N","SCFY"
31-MAR-19,"GN01173","CN00001260","94267440","001","000071506","AC","PFJCOCBL1R","01","KWAI CHUNG",62,"N",188030,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","72251788","001","000008408","AC","VS030DUR","01","YAU MA TEI",191,"N",231,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90301730","001","000029722","AC","PF100FSR","01","CENTRAL DISTRICT",131,"N",290,"","","N","SCFY"
31-MAR-19,"GN00603","CN00000290","94386125","001","000071256","AC","EA6M6MFM2X","01","SHA TIN",57,"N",980,"","","N","SCFD"
31-MAR-19,"GN99999","CN99999999","94969656","001","000090817","AC","VS100DUN","01","SHA TIN",36,"N",210,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","90358888","001","000030033","AC","VPXMXMDURN","01","CENTRAL DISTRICT",130,"N",489,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95309431","001","000084727","AC","VS100FSN","01","YAU MA TEI",27,"N",158,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95545687","001","000087584","AC","VS100FSN","01","KWUN TONG",21,"N",198,"","","N","SCFY"
31-MAR-19,"GN99999","CN99999999","95593562","001","000088127","AC","VS100DUN","01","YAU TONG",19,"Y",140,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","N","SCFY"
