"IMAGE","GN","CN","ACCT_NO","CONT_NO","LINE_NO","LINE_STAT","SERV_CODE","BILL_CYCL","DISTRICT","TENURE","CHURN","SECURED_REVENUE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE"
30-JUN-19,"GN99997","CN99999997","94974672","001","000081908","AC","PF1000DUR","01","TUEN MUN",36,"N",398,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","76692904","001","000026206","AC","VS100DUR","01","SAN PO KONG",140,"N",310,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","95457651","001","000086653","AC","PF500DUN","01","HUNG HOM",23,"N",369,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","75341420","001","000021530","AC","VS100DUSA","01","KWAI CHUNG",151,"N",120,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","75983015","001","000055304","AC","VS100FSN","01","CHEUNG SHA WAN",143,"N",381,"","","N","SCFY"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000072","AC","PF100FSSIP","01","SHA TIN",47,"N",,"","","N","SCFD"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000018","AC","PF100FSSIP","01","CHEUNG SHA WAN",47,"N",,"","","N","SCFD"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000019","AC","PF100FSSIP","01","CHEUNG SHA WAN",47,"N",,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","95611984","001","000088293","IS","VS100DUN","01","KOWLOON BAY",19,"Y",,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY"
30-JUN-19,"GN99997","CN99999997","95152617","001","000083123","AC","VS100FSR","01","TSIM SHA TSUI",31,"N",198,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94383007","001","000072489","AC","VS100FSN","01","TSUEN WAN",57,"N",320,"","","N","SCFY"
30-JUN-19,"GN00418","CN00001142","70245212","021","000085013","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","94876729","001","000079980","AC","VS100DUR","01","KWUN TONG",39,"N",90,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94205333","001","000092712","AC","VS030FSN","01","HUNG HOM",65,"N",292,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","73131948","001","000011354","AC","VS100DUR","01","TSUEN WAN",180,"N",198,"","","N","SCFY"
30-JUN-19,"GN10234","CN00013711","90119298","001","000028642","AC","VS100FSR","01","TSIM SHA TSUI EAST",134,"N",620,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94158748","001","000068987","AC","ES100DUN","01","KOWLOON BAY",67,"N",214,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93740934","001","000063043","AC","VS100FSR","01","YAU MA TEI",85,"N",394,"","","N","SCFY"
30-JUN-19,"GN08209","CN00011458","95154332","001","000083141","AC","VS100FSR","01","SHA TIN",31,"N",2850,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","94871274","001","000090530","AC","PF100DUN","01","SHAM SHUI PO",39,"N",312,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","91387308","002","000079227","AC","VS100FSR","01","KWUN TONG",115,"N",288,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96014378","001","000092463","AC","VS100DUN","01","KWAI CHUNG",11,"Y",632,"No Use","No Use","N","SCFY"
30-JUN-19,"GN99997","CN99999997","90775727","001","000057925","AC","VS100DUR","01","SAN PO KONG",124,"N",140,"","","N","SCFY"
30-JUN-19,"GN11463","CN00015125","90435389","001","000053019","AC","EPXMXMDUXX","01","LAI CHI KOK",129,"N",14855,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","73996654","001","000014889","AC","VS100FSN","01","TSUEN WAN",169,"N",207,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96179940","001","000093696","AC","PF1000DUN","01","KWUN TONG",7,"N",278,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","92813922","001","000059092","AC","VS100DUN","01","TUEN MUN",97,"N",198,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","75186262","001","000020772","AC","PF100DUR","01","TSUEN WAN",153,"N",203,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","74732785","001","000024980","AC","VS100FSN","01","CHEUNG SHA WAN",159,"N",246,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","72633472","001","000010078","AC","EPXMXMDUXX","01","SHEUNG WAN",185,"N",638,"","","N","SCFY"
30-JUN-19,"GN07028","CN00010233","94405701","001","000072934","AC","VS100DUR","01","TUEN MUN",56,"N",298,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94385747","001","000072543","AC","PF100DUN","01","CHEUNG SHA WAN",57,"N",280,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","95252664","001","000084143","AC","PF100DUPR","01","TSEUNG KWAN O",28,"N",423,"","","N","SCFY"
30-JUN-19,"GN07755","CN00010969","73222176","001","000088140","AC","VS100DUN","01","MONG KOK",179,"N",1940,"","","N","SCFY"
30-JUN-19,"GN01721","CN00002863","95602975","002","000077209","AC","PF1000DUNW0","01","TUEN MUN",19,"N",,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","91565689","001","000053027","AC","VS100DUR","01","KWAI CHUNG",112,"N",140,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95477436","001","000086906","AC","PF100DUN","01","HUNG HOM",23,"N",243,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95374047","001","000085605","AC","PF100FSN","01","TSIM SHA TSUI",26,"N",198,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","93169035","001","000060176","AC","VS100DUN","01","TSUEN WAN",94,"N",190,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","92651983","001","000058502","AC","VS100DUN","01","TSUEN WAN",99,"N",248,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","92681436","001","000073877","AC","VS100DUR","01","CENTRAL DISTRICT",99,"N",183,"","","N","SCFY"
30-JUN-19,"GN10494","CN00013971","91740092","003","000083892","AC","PF100DUN","01","KWUN TONG",110,"N",924,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95418166","001","000086086","AC","PF100DUN","01","SHEUNG WAN",24,"Y",90,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94318854","001","000071636","AC","VPXMXMDUXX","01","TUEN MUN",60,"N",395,"","","N","SCFY"
30-JUN-19,"GN09180","CN00012657","94907631","001","000080400","AC","PF100DUR","01","WAN CHAI",38,"N",520,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93352557","001","000074495","AC","PF100FSR","01","TSIM SHA TSUI",91,"N",262,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91642702","001","000053976","AC","VS030DUN","01","HUNG HOM",111,"N",236,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","93602126","001","000062160","AC","VPXMXMDURN","01","KWAI CHUNG",87,"N",143,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94678331","001","000076887","AC","PF100DUR","01","SHA TIN",46,"N",170,"","","N","SCFY"
30-JUN-19,"GN07411","CN00014768","90275017","001","000029610","AC","EAXMXMFM2X","01","CHEUNG SHA WAN",131,"N",800,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","77719219","001","000053662","AC","PF100DUR","01","SHA TIN",137,"N",163.01,"","","N","SCFY"
30-JUN-19,"GN00532","CN00000201","94797917","001","000078769","AC","PF500FSR","01","WAN CHAI",42,"N",1500,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","95364295","001","000085510","AC","VS100DUN","01","CHEUNG SHA WAN",26,"N",108,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95944831","001","000091900","AC","VS100DUN","01","YUEN LONG",12,"N",140,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","73725558","001","000013726","AC","PF100F6R","01","KWUN TONG",172,"N",1300,"","","N","SCFY"
30-JUN-19,"GN01848","CN00014559","95144010","001","000083046","AC","PF100FSN","01","KOWLOON CITY",31,"N",300,"","","N","SCFD"
30-JUN-19,"GN03888","CN00006328","93859866","001","000064724","AC","EAXMXMFM2X","01","SHA TIN",79,"N",5499,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","70268065","001","000083078","AC","ES100DUN","01","TSIM SHA TSUI EAST",220,"N",706,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","75763011","003","000064860","AC","PF100FSR","01","WAN CHAI",146,"N",583,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","92834605","001","000059150","AC","VS100FSR","01","KWAI CHUNG",97,"N",258,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","78290210","001","000027600","AC","PF100DUN","01","TSIM SHA TSUI",136,"N",198,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95586186","001","000088028","AC","PF100DUN","01","TSUEN WAN",19,"N",180,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","90193350","002","000055705","AC","VPXMXMDUXX","01","TSUEN WAN",132,"N",171,"","","N","SCFY"
30-JUN-19,"GN02256","CN00003341","72290000","002","000066216","AC","VS100DUN","01","HUNG HOM",190,"N",850,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94899044","001","000091862","AC","VS100DUN","01","SHEUNG SHUI",38,"N",215,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91138982","001","000090008","AC","VS100FSN","01","SHEUNG WAN",119,"N",2278,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95556742","001","000087716","AC","VPXMXMDUXX","01","TUEN MUN",21,"N",148,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90257213","001","000029494","AC","VPXMXMDURN","01","TSUEN WAN",131,"N",135,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94015302","001","000067005","AC","VS100DUSA","01","KWAI CHUNG",73,"Y",90,"Downsizing / Cut cost","Downsizing / Cut cost","N","SCFY"
30-JUN-19,"GN00418","CN00001142","70245212","021","000084997","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","93574804","001","000062009","AC","VPXMXMDURN","01","CENTRAL DISTRICT",88,"N",163,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","91564856","001","000053011","AC","VAXMXMFSXX","01","WAN CHAI",112,"N",240,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","92469980","001","000087686","AC","VS050F6N","01","CHEUNG SHA WAN",101,"N",1534,"","","N","SCFY"
30-JUN-19,"GN01570","CN00006100","90726944","001","000055220","AC","VPXMXMDUXX","01","POK FU LAM",124,"N",650,"","","N","SCFD"
30-JUN-19,"GN00412","CN00000175","94267135","001","000076330","AC","PF1000DUNW0","01","TSEUNG KWAN O",62,"N",600,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","95829008","001","000090918","AC","PF500FSV","01","KWAI CHUNG",14,"N",348,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96221130","001","000094083","AC","PF1000DUN","01","KOWLOON BAY",6,"N",188,"","","N","SCFY"
30-JUN-19,"GN02807","CN00014633","95283024","001","000085225","AC","PF1000F6H","01","SHAU KEI WAN",28,"N",2850,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","76033208","001","000025287","AC","VS100FSR","01","TSUEN WAN",142,"N",225,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","72572548","001","000071134","AC","VS100DUN","01","SHA TIN",186,"N",210,"","","N","SCFY"
30-JUN-19,"GN00418","CN00001142","70245212","002","000018505","AC","VS100DUN","01","TSING YI",227,"N",32960,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","90511916","001","000031037","AC","VS100DUR","01","SAI YING PUN",128,"N",220,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94383064","001","000087705","AC","PF100F6N","01","TSIM SHA TSUI",57,"N",1403,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95933321","001","000094416","AC","PF500FSH","01","TUEN MUN",12,"N",396,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95320990","001","000084822","AC","VS100DUN","01","TUEN MUN",27,"N",90,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95542122","001","000087538","AC","PF100DUN","01","ABERDEEN",21,"N",168,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","75359117","002","000058329","AC","EPXMXMDURN","01","HUNG HOM",151,"N",215,"","","N","SCFY"
30-JUN-19,"GN07786","CN00011002","93808905","001","000063932","AC","VS030FSR","01","KWUN TONG",82,"N",1992,"","","N","SCFY"
30-JUN-19,"GN05869","CN00008749","93976728","001","000066563","AC","VS030FSN","01","KWUN TONG",74,"N",200,"","","N","SCFY"
30-JUN-19,"GN05605","CN00008463","91453514","001","000051703","AC","VAXMXMFSXX","01","NORTH POINT",114,"N",3225,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","75893180","001","000024526","AC","VS030DUR","01","TO KWA WAN",144,"N",160,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","72454697","001","000009482","AC","VS030DUN","01","YAU TONG",187,"N",236,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93513430","001","000061673","AC","VS030FSR","01","KWUN TONG",89,"N",279,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94505252","001","000074215","AC","VS030FSR","01","YAU MA TEI",52,"N",180,"","","N","SCFY"
30-JUN-19,"GN10325","CN00013802","95932679","001","000091767","AC","PF500FSN","01","SAN PO KONG",12,"N",358,"","","N","SCFY"
30-JUN-19,"GN04270","CN00006710","93516250","002","000071348","AC","PF100FSR","01","TSIM SHA TSUI",89,"N",6910,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","94837184","001","000079416","AC","VS100FSN","01","WAN CHAI",40,"N",2800,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","75085803","001","000020178","IS","VP2M2MDU2X","01","TSUEN WAN",154,"N",,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94634318","002","000076185","AC","PF1000DUNW0","01","TSIM SHA TSUI",48,"N",,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","91493031","004","000090041","AC","PF100FSN","01","KWUN TONG",113,"N",168,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","77133452","001","000026796","AC","VS100DUSA","01","YUEN LONG",139,"N",170,"","","N","SCFY"
30-JUN-19,"GN11362","CN00015024","78887817","001","000079795","AC","VS100DUR","01","KWAI CHUNG",136,"N",2814,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","92004308","001","000055807","AC","VPXMXMDUXX","01","TSING YI",107,"N",163,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","91336362","001","000049873","AC","VS030DUR","01","CHAI WAN",115,"N",250,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","94722337","001","000077635","AC","PF100FSR","01","ABERDEEN",44,"N",338,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95443024","001","000086450","AC","PF300DUN","01","WONG TAI SIN",24,"N",636,"","","N","SCFY"
30-JUN-19,"GN00423","CN00006237","95413472","002","000090461","AC","PF1000DUH","01","KWUN TONG",25,"N",6287.89,"","","N","SCFD"
30-JUN-19,"GN00412","CN00000175","74251737","003","000089255","AC","PF100DUH","01","TSUEN WAN",166,"N",47499,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","94396546","001","000072731","AC","PF100DUN","01","KWAI CHUNG",56,"N",178,"","","N","SCFY"
30-JUN-19,"GN01184","CN00001308","76652221","001","000026145","AC","VS100F6R","01","WAN CHAI",140,"N",1660,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","76069863","001","000025457","AC","VAXMXMFSXX","01","CHEUNG SHA WAN",142,"N",218,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93123909","001","000071333","AC","PF100DUR","01","KWUN TONG",94,"N",126,"","","N","SCFY"
30-JUN-19,"GN03823","CN00005879","94322641","004","000076134","AC","PF100F6SHL","01","SHAU KEI WAN",60,"N",29798,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","94607876","001","000075634","AC","VS100DUR","01","CHAI WAN",49,"N",173,"","","N","SCFY"
30-JUN-19,"GN00401","CN00001086","93969368","019","000074553","AC","PF1000DUNW0","01","HUNG HOM",75,"N",6090,"","","N","SCFD"
30-JUN-19,"GN00065","CN00000086","73608705","018","000085723","AC","PF1000F6N","01","WAN CHAI",173,"N",20715,"","","N","SCFD"
30-JUN-19,"GN00065","CN00000086","73608705","018","000085725","AC","PF1000F6N","01","WAN CHAI",173,"N",20715,"","","N","SCFD"
30-JUN-19,"GN07888","CN00011106","70929351","001","000003245","AC","VS100FSR","01","CAUSEWAY BAY",206,"N",650,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94356177","001","000072100","AC","VS010FSN","01","TSEUNG KWAN O",58,"N",280,"","","N","SCFY"
30-JUN-19,"GN00412","CN00004155","94267036","001","000073992","AC","PF1000DU1PW","01","CAUSEWAY BAY",62,"N",42100,"","","N","SCFD"
30-JUN-19,"GN00412","CN00004155","94267036","001","000075854","AC","PF1000DUNW0","01","MONG KOK",62,"N",42100,"","","N","SCFD"
30-JUN-19,"GN01531","CN00004259","94823929","014","000091666","AC","PF100FSN","01","KOWLOON CITY",41,"N",33900.66,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","91779496","001","000054647","AC","VPXMXMDURN","01","SHA TIN",109,"N",153,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","92095025","001","000056277","AC","PF100DUN","01","TUEN MUN",106,"N",198,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","75646869","001","000023169","AC","VPXMXMDUXX","01","MONG KOK",147,"N",136,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","90411950","001","000050350","AC","VS100FSR","01","KWUN TONG",129,"N",278,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94992237","001","000081571","AC","VS100FSR","01","TSIM SHA TSUI",35,"N",250,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","74273418","001","000016199","AC","PF100DUN","01","KWUN TONG",165,"N",160,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","74288705","001","000016254","AC","VS100DUR","01","TSUEN WAN",165,"N",150,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","95195772","001","000083558","IS","VPXMXMDUXX","01","TUEN MUN",30,"N",646,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94014347","001","000068114","AC","VPXMXMDUXX","01","TSUEN WAN",73,"N",126,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95250254","001","000084102","IS","PF100FSN","01","WAN CHAI",29,"N",,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","91178657","001","000045328","AC","VS100DUR","01","TUEN MUN",118,"N",160,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","75986711","001","000025054","IS","VS030DUN","01","CHAI WAN",143,"N",698,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93689198","001","000062615","AC","VS030DUR","01","WAN CHAI",86,"N",205,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","73581423","001","000012975","AC","VS100DUN","01","NORTH POINT",174,"N",476,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","96001052","001","000092309","AC","PF1000DUN","01","HUNG HOM",11,"N",228,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","90596776","001","000032217","AC","VS050DUSA","01","KWUN TONG",126,"N",168,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","92560341","001","000065970","AC","VS100DUR","01","TO KWA WAN",100,"Y",372,"Closing Business","Closing Business","N","SCFY"
30-JUN-19,"GN99995","CN99999995","91954107","001","000055507","AC","VS100DUR","01","KWUN TONG",107,"N",160,"","","N","SCFY"
30-JUN-19,"GN08834","CN00012311","90726845","001","000080034","AC","VS100F6R","01","CENTRAL DISTRICT",124,"Y",1300,"Migration Order","Migration Order","N","SCFY"
30-JUN-19,"GN06136","CN00009096","91497073","004","000068149","AC","VPXMXMDUXX","01","CENTRAL DISTRICT",113,"N",16748,"","","N","SCFY"
30-JUN-19,"GN11394","CN00015056","94734621","001","000077806","AC","PF300FSR","01","TSUEN WAN",44,"N",550,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","72722101","001","000010349","AC","PF100FSR","01","WAN CHAI",184,"N",288,"","","N","SCFY"
30-JUN-19,"GN04080","CN00006520","95288312","001","000084500","AC","PF300FSN","01","ADMIRALTY",28,"N",2880,"","","N","SCFD"
30-JUN-19,"GN99998","CN99999998","90834904","001","000079928","AC","VPXMXMDURN","01","TAI KOK TSUI",123,"N",720,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","93886232","001","000065077","AC","VS100FSR","01","WAN CHAI",78,"N",440,"","","N","SCFY"
30-JUN-19,"GN09508","CN00012985","76079854","001","000088595","AC","VS030DUN","01","WAN CHAI",142,"N",920,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","92101195","001","000056326","AC","VS100DUR","01","SAN PO KONG",105,"N",163,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","71663298","001","000005772","AC","ES030DUR","01","TSIM SHA TSUI",198,"N",153,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","93880219","001","000064994","AC","VPXMXMDURN","01","MONG KOK",78,"N",100,"","","N","SCFY"
30-JUN-19,"GN10821","CN00014298","94845286","001","000079529","AC","VS030F6R","01","YUEN LONG",40,"N",1260,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","91595595","001","000053359","AC","PF300DUP","01","SHA TIN",111,"N",248,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","73087504","001","000011205","AC","VAXMXMFSRN1","01","QUARRY BAY",181,"N",1002,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","76713262","001","000026237","AC","VPXMXMDUXX","01","MONG KOK",140,"N",168,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","78994522","001","000027969","AC","VS100DUN","01","CHEUNG SHA WAN",135,"N",178,"","","N","SCFY"
30-JUN-19,"GN01531","CN00004259","94823929","019","000094197","AC","PF100FSN","01","AP LEI CHAU",41,"N",33900.66,"","","N","SCFD"
30-JUN-19,"GN99995","CN99999995","92798107","001","000059030","AC","VPXMXMDURN","01","MONG KOK",98,"N",130,"","","N","SCFY"
30-JUN-19,"GN09981","CN00013458","91546838","001","000052873","AC","VAXMXMFM2X","01","TSIM SHA TSUI",112,"N",2646.8,"","","N","SCFY"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000057","AC","PF100FSSIP","01","ADMIRALTY",47,"N",,"","","N","SCFD"
30-JUN-19,"GN99996","CN99999996","91363028","001","000050469","AC","VPXMXMDUXX","01","TSUEN WAN",115,"N",303,"","","N","SCFY"
30-JUN-19,"GN00071","CN00000093","94307386","002","000079248","AC","PF1000DUNW0","01","TSUEN WAN",61,"N",20998,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","95790374","001","000090536","AC","VS100FSN","01","HUNG HOM",15,"N",120,"","","N","SCFY"
30-JUN-19,"GN03888","CN00006328","94655180","001","PON000013","AC","PF500FSSIP","01","KOWLOON BAY",47,"N",,"","","N","SCFD"
30-JUN-19,"GN01509","CN00001834","93321123","083","000094824","AC","PF1KSDHX1","01","KOWLOON BAY",92,"Y",142578.47,"(R) Others","(R) Others","N","SCFD"
30-JUN-19,"GN99998","CN99999998","94970647","001","000081272","IS","PF300DUR","01","SHA TIN",36,"N",195,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95495610","001","000087103","AC","VS100DUN","01","KWUN TONG",22,"N",140,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","93086544","001","000059950","AC","VS100FSN","01","CAUSEWAY BAY",95,"N",371,"","","N","SCFY"
30-JUN-19,"GN00898","CN00000791","73742157","030","000080518","AC","PF100FSR","01","CENTRAL DISTRICT",172,"N",24172,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","95956348","001","000091981","AC","VS100DUN","01","KWAI CHUNG",12,"N",90,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","93531176","001","000061821","AC","VPXMXMDURN","01","CENTRAL DISTRICT",88,"N",268,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","94303146","001","000071027","AC","VS100DUN","01","SAN PO KONG",61,"N",200,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","92095058","001","000056281","AC","VS100FSN","01","HUNG HOM",106,"N",198,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","74400177","001","000016780","AC","VS100DUN","01","YAU MA TEI",163,"N",140,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","95527859","001","000087393","AC","PF300DUN","01","TSIM SHA TSUI EAST",21,"N",190,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","75789313","001","000024047","AC","PF100DUN","01","TSEUNG KWAN O",145,"N",178,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93204741","001","000060284","AC","VS030DUR","01","CHAI WAN",93,"N",210,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95879169","001","000091352","AC","VPXMXMDUXX","01","HUNG HOM",13,"N",236,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94893948","001","000080249","AC","VS100DUR","01","KOWLOON BAY",39,"N",90,"","","N","SCFY"
30-JUN-19,"GN99995","CN99999995","94142932","001","000079479","AC","PF100DUR","01","SHA TIN",68,"N",176,"","","N","SCFY"
30-JUN-19,"GN04093","CN00006533","95390910","001","000085789","AC","PF100FSN","01","CENTRAL DISTRICT",25,"N",188,"","","N","SCFD"
30-JUN-19,"GN99999","CN99999999","95579330","001","000087959","AC","VS100FSN","01","CHEUNG SHA WAN",20,"N",198,"","","N","SCFY"
30-JUN-19,"GN07064","CN00010269","94449980","001","000073508","AC","VS100FSN","01","CENTRAL DISTRICT",54,"Y",2893.07,"Migration Order","Migration Order","N","SCFY"
30-JUN-19,"GN99998","CN99999998","74101551","001","000080054","AC","VS100DUR","01","KWUN TONG",168,"N",90,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94687621","001","000077012","AC","VS100DUR","01","CENTRAL DISTRICT",46,"N",208,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94713989","001","000077518","AC","PF1000DUN","01","CAUSEWAY BAY",45,"N",333,"","","N","SCFY"
30-JUN-19,"GN99998","CN99999998","94196417","001","000069422","AC","VS030FSN","01","KWAI CHUNG",65,"N",268,"","","N","SCFY"
30-JUN-19,"GN00791","CN00000617","94732732","019","000093787","AC","VS100FSN","01","TUEN MUN",44,"N",38060,"","","N","SCFD"
30-JUN-19,"GN99997","CN99999997","93248045","001","000060390","AC","ES100DUR","01","KWUN TONG",93,"N",168,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95964698","001","000092067","AC","PF1000DUN","01","HUNG HOM",11,"N",318,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93853448","001","000064579","AC","VS100DUN","01","CHEUNG SHA WAN",79,"N",199,"","","N","SCFY"
30-JUN-19,"GN99997","CN99999997","93789642","001","000063681","AC","VS100FSR","01","CENTRAL DISTRICT",83,"N",418,"","","N","SCFY"
30-JUN-19,"GN99996","CN99999996","94856663","001","000079664","AC","VS100FSN","01","KWUN TONG",40,"N",250,"","","N","SCFY"
30-JUN-19,"GN99999","CN99999999","95815213","001","000090803","AC","PF1000DUP","01","NGAU CHI WAN",14,"N",398,"","","N","SCFY"
